title,latitude,longitude,additional_info
N/A,,"[[19.53094482421875, 47.03831035673275], [19.51446533203125, 47.03831035673275], [19.51446533203125, 47.04954010021555], [19.53094482421875, 47.04954010021555], [19.53094482421875, 47.03831035673275]]",N/A
N/A,,"[[18.50372314453125, 47.10565336099384], [18.49273681640625, 47.071992495653234], [18.51470947265625, 47.06825108635343], [18.51470947265625, 47.05328282273658], [18.52569580078125, 47.04954010021555], [18.51470947265625, 47.04205386721611], [18.49273681640625, 47.04579711504286], [18.49822998046875, 47.05702528260841], [18.47625732421875, 47.05328282273658], [18.47076416015625, 47.07573364231618], [18.42132568359375, 47.071992495653234], [18.43231201171875, 47.101914315335506], [18.45977783203125, 47.0794745263448], [18.44879150390625, 47.11313066447019], [18.46527099609375, 47.12060691750963], [18.48724365234375, 47.12060691750963], [18.50372314453125, 47.10565336099384]]",N/A
N/A,,"[[18.97064208984375, 47.04579711504286], [18.95965576171875, 47.04579711504286], [18.95416259765625, 47.06076747983349], [18.97613525390625, 47.06076747983349], [18.97064208984375, 47.04579711504286]]",N/A
N/A,,"[[17.96539306640625, 47.064509414414346], [17.95440673828125, 47.04954010021555], [17.93792724609375, 47.05702528260841], [17.94342041015625, 47.06825108635343], [17.96539306640625, 47.064509414414346]]",N/A
N/A,,"[[18.65753173828125, 47.04954010021555], [18.63555908203125, 47.04954010021555], [18.63555908203125, 47.05702528260841], [18.65203857421875, 47.05702528260841], [18.65753173828125, 47.04954010021555]]",N/A
N/A,,"[[18.68499755859375, 47.071992495653234], [18.68499755859375, 47.05328282273658], [18.66851806640625, 47.05328282273658], [18.66302490234375, 47.07573364231618], [18.68499755859375, 47.071992495653234]]",N/A
N/A,,"[[18.90472412109375, 47.10565336099384], [18.90472412109375, 47.094435436165924], [18.91571044921875, 47.094435436165924], [18.93218994140625, 47.071992495653234], [18.93218994140625, 47.064509414414346], [18.91021728515625, 47.064509414414346], [18.90472412109375, 47.05328282273658], [18.89373779296875, 47.05328282273658], [18.88275146484375, 47.06825108635343], [18.87725830078125, 47.06076747983349], [18.86077880859375, 47.06076747983349], [18.86627197265625, 47.07573364231618], [18.89373779296875, 47.07573364231618], [18.88824462890625, 47.109392144037884], [18.90472412109375, 47.10565336099384]]",N/A
N/A,,"[[19.51995849609375, 47.05702528260841], [19.50897216796875, 47.05702528260841], [19.50897216796875, 47.064509414414346], [19.51995849609375, 47.064509414414346], [19.51995849609375, 47.05702528260841]]",N/A
N/A,,"[[19.08050537109375, 47.06076747983349], [19.05303955078125, 47.06825108635343], [19.06402587890625, 47.11313066447019], [19.08050537109375, 47.06076747983349]]",N/A
N/A,,"[[18.26202392578125, 47.06825108635343], [18.24554443359375, 47.064509414414346], [18.25653076171875, 47.0794745263448], [18.26202392578125, 47.06825108635343]]",N/A
N/A,,"[[18.82232666015625, 47.07573364231618], [18.82232666015625, 47.064509414414346], [18.80584716796875, 47.06825108635343], [18.81134033203125, 47.0794745263448], [18.82232666015625, 47.07573364231618]]",N/A
N/A,,"[[18.77838134765625, 47.07573364231618], [18.76190185546875, 47.06825108635343], [18.76739501953125, 47.08695550650904], [18.77838134765625, 47.07573364231618]]",N/A
N/A,,"[[18.13568115234375, 47.071992495653234], [18.12469482421875, 47.08321514774161], [18.10272216796875, 47.0794745263448], [18.09173583984375, 47.08695550650904], [18.10821533203125, 47.094435436165924], [18.13018798828125, 47.094435436165924], [18.13568115234375, 47.071992495653234]]",N/A
N/A,,"[[18.67401123046875, 47.09817500706038], [18.66302490234375, 47.07573364231618], [18.64654541015625, 47.08321514774161], [18.64105224609375, 47.11313066447019], [18.67401123046875, 47.09817500706038]]",N/A
N/A,,"[[19.52545166015625, 47.07573364231618], [19.50897216796875, 47.07573364231618], [19.51446533203125, 47.08695550650904], [19.53094482421875, 47.08695550650904], [19.52545166015625, 47.07573364231618]]",N/A
N/A,,"[[18.99261474609375, 47.090695602649674], [18.98712158203125, 47.08321514774161], [18.97064208984375, 47.08321514774161], [18.98162841796875, 47.10565336099384], [18.99261474609375, 47.10565336099384], [18.99261474609375, 47.090695602649674]]",N/A
N/A,,"[[17.25128173828125, 47.094435436165924], [17.24029541015625, 47.094435436165924], [17.24578857421875, 47.109392144037884], [17.25128173828125, 47.094435436165924]]",N/A
N/A,,"[[18.24005126953125, 47.109392144037884], [18.19610595703125, 47.094435436165924], [18.18511962890625, 47.101914315335506], [18.19061279296875, 47.116868922293264], [18.22357177734375, 47.116868922293264], [18.22906494140625, 47.12434465012191], [18.24005126953125, 47.12434465012191], [18.24005126953125, 47.109392144037884]]",N/A
N/A,,"[[18.28399658203125, 47.13181932754412], [18.26751708984375, 47.10565336099384], [18.24554443359375, 47.11313066447019], [18.26202392578125, 47.14302937421007], [18.28399658203125, 47.13181932754412]]",N/A
N/A,,"[[19.00909423828125, 47.12060691750963], [19.00909423828125, 47.10565336099384], [18.97613525390625, 47.11313066447019], [18.97064208984375, 47.12434465012191], [19.00909423828125, 47.12060691750963]]",N/A
N/A,,"[[19.25079345703125, 47.10565336099384], [19.24530029296875, 47.11313066447019], [19.25628662109375, 47.11313066447019], [19.25079345703125, 47.10565336099384]]",N/A
N/A,,"[[18.41583251953125, 47.11313066447019], [18.40484619140625, 47.109392144037884], [18.40484619140625, 47.116868922293264], [18.41583251953125, 47.11313066447019]]",N/A
N/A,,"[[18.57513427734375, 47.14676553125096], [18.57513427734375, 47.12808212013255], [18.55865478515625, 47.116868922293264], [18.54766845703125, 47.12060691750963], [18.54766845703125, 47.15050142570564], [18.53118896484375, 47.15797242686648], [18.52569580078125, 47.17291127826661], [18.57513427734375, 47.14676553125096]]",N/A
N/A,,"[[18.92120361328125, 47.206508333934664], [18.89923095703125, 47.19531167837448], [18.89373779296875, 47.17664533468974], [18.89923095703125, 47.16544237771325], [18.92120361328125, 47.16917695927532], [18.92669677734375, 47.15797242686648], [18.91021728515625, 47.15423705757661], [18.91021728515625, 47.16170753357781], [18.89923095703125, 47.16170753357781], [18.89373779296875, 47.13929295458033], [18.90472412109375, 47.135556272359196], [18.89373779296875, 47.13181932754412], [18.89373779296875, 47.12060691750963], [18.88275146484375, 47.12434465012191], [18.88275146484375, 47.116868922293264], [18.87176513671875, 47.116868922293264], [18.85528564453125, 47.14676553125096], [18.86627197265625, 47.15050142570564], [18.88275146484375, 47.14302937421007], [18.88275146484375, 47.1990441594435], [18.91021728515625, 47.22516417567894], [18.92120361328125, 47.206508333934664]]",N/A
N/A,,"[[19.76715087890625, 47.135556272359196], [19.77264404296875, 47.116868922293264], [19.74517822265625, 47.12060691750963], [19.74517822265625, 47.13929295458033], [19.76715087890625, 47.135556272359196]]",N/A
N/A,,"[[18.40484619140625, 47.12808212013255], [18.41583251953125, 47.13181932754412], [18.41583251953125, 47.12434465012191], [18.39385986328125, 47.12060691750963], [18.39385986328125, 47.135556272359196], [18.40484619140625, 47.12808212013255]]",N/A
N/A,,"[[18.59710693359375, 47.12060691750963], [18.58612060546875, 47.12060691750963], [18.58612060546875, 47.12808212013255], [18.59710693359375, 47.12060691750963]]",N/A
N/A,,"[[17.20733642578125, 47.12434465012191], [17.19635009765625, 47.135556272359196], [17.20733642578125, 47.135556272359196], [17.20733642578125, 47.12434465012191]]",N/A
N/A,,"[[17.24578857421875, 47.206508333934664], [17.21832275390625, 47.1990441594435], [17.22381591796875, 47.18037912854737], [17.24578857421875, 47.17664533468974], [17.25128173828125, 47.19531167837448], [17.27325439453125, 47.19531167837448], [17.27874755859375, 47.18784592857634], [17.26226806640625, 47.18037912854737], [17.26226806640625, 47.16170753357781], [17.24578857421875, 47.15797242686648], [17.24578857421875, 47.15050142570564], [17.27325439453125, 47.14676553125096], [17.27325439453125, 47.12434465012191], [17.24029541015625, 47.12434465012191], [17.21832275390625, 47.14676553125096], [17.21832275390625, 47.16917695927532], [17.19635009765625, 47.16544237771325], [17.20733642578125, 47.22143353240335], [17.22930908203125, 47.23635453032841], [17.24578857421875, 47.206508333934664]]",N/A
N/A,,"[[18.68499755859375, 47.14676553125096], [18.67401123046875, 47.13181932754412], [18.66302490234375, 47.135556272359196], [18.65203857421875, 47.16544237771325], [18.66851806640625, 47.16544237771325], [18.68499755859375, 47.14676553125096]]",N/A
N/A,,"[[18.94317626953125, 47.14302937421007], [18.94317626953125, 47.13181932754412], [18.92120361328125, 47.13929295458033], [18.92120361328125, 47.15050142570564], [18.94317626953125, 47.14302937421007]]",N/A
N/A,,"[[17.16888427734375, 47.19531167837448], [17.17987060546875, 47.17291127826661], [17.15789794921875, 47.14302937421007], [17.11944580078125, 47.13929295458033], [17.10296630859375, 47.15797242686648], [17.14141845703125, 47.16544237771325], [17.12493896484375, 47.18037912854737], [17.12493896484375, 47.20277637796272], [17.14141845703125, 47.21024002736212], [17.16888427734375, 47.19531167837448]]",N/A
N/A,,"[[17.35565185546875, 47.15423705757661], [17.35015869140625, 47.13929295458033], [17.28424072265625, 47.13929295458033], [17.28424072265625, 47.15423705757661], [17.30072021484375, 47.14676553125096], [17.31719970703125, 47.17291127826661], [17.35565185546875, 47.15423705757661]]",N/A
N/A,,"[[17.38311767578125, 47.14302937421007], [17.36663818359375, 47.13929295458033], [17.36114501953125, 47.15423705757661], [17.37762451171875, 47.15423705757661], [17.38311767578125, 47.14302937421007]]",N/A
N/A,,"[[18.63006591796875, 47.14302937421007], [18.61907958984375, 47.15050142570564], [18.63006591796875, 47.15050142570564], [18.63006591796875, 47.14302937421007]]",N/A
N/A,,"[[18.43231201171875, 47.15797242686648], [18.42681884765625, 47.15050142570564], [18.41583251953125, 47.15423705757661], [18.41583251953125, 47.16544237771325], [18.43231201171875, 47.15797242686648]]",N/A
N/A,,"[[18.61907958984375, 47.15797242686648], [18.60260009765625, 47.16170753357781], [18.60809326171875, 47.16917695927532], [18.61907958984375, 47.15797242686648]]",N/A
N/A,,"[[18.65203857421875, 47.18037912854737], [18.65203857421875, 47.17291127826661], [18.63555908203125, 47.184112659842015], [18.65203857421875, 47.18037912854737]]",N/A
N/A,,"[[18.86627197265625, 47.17291127826661], [18.85528564453125, 47.17291127826661], [18.85528564453125, 47.18037912854737], [18.86627197265625, 47.17291127826661]]",N/A
N/A,,"[[18.53118896484375, 47.18784592857634], [18.53118896484375, 47.17664533468974], [18.50921630859375, 47.184112659842015], [18.51470947265625, 47.19531167837448], [18.53118896484375, 47.18784592857634]]",N/A
N/A,,"[[18.59161376953125, 47.18037912854737], [18.56964111328125, 47.18037912854737], [18.56964111328125, 47.18784592857634], [18.59161376953125, 47.18784592857634], [18.59161376953125, 47.18037912854737]]",N/A
N/A,,"[[18.62457275390625, 47.191578934752954], [18.59710693359375, 47.184112659842015], [18.59710693359375, 47.19531167837448], [18.60809326171875, 47.1990441594435], [18.62457275390625, 47.1990441594435], [18.62457275390625, 47.191578934752954]]",N/A
N/A,,"[[18.86077880859375, 47.184112659842015], [18.84979248046875, 47.18784592857634], [18.85528564453125, 47.19531167837448], [18.86077880859375, 47.184112659842015]]",N/A
N/A,,"[[18.95416259765625, 47.19531167837448], [18.94866943359375, 47.184112659842015], [18.93768310546875, 47.18784592857634], [18.93768310546875, 47.1990441594435], [18.95416259765625, 47.19531167837448]]",N/A
N/A,,"[[18.55316162109375, 47.18784592857634], [18.54217529296875, 47.18784592857634], [18.54766845703125, 47.1990441594435], [18.55316162109375, 47.18784592857634]]",N/A
N/A,,"[[18.83331298828125, 47.191578934752954], [18.81683349609375, 47.19531167837448], [18.81683349609375, 47.206508333934664], [18.83331298828125, 47.191578934752954]]",N/A
N/A,,"[[18.97064208984375, 47.1990441594435], [18.95965576171875, 47.1990441594435], [18.96514892578125, 47.213971458247585], [18.97613525390625, 47.213971458247585], [18.97064208984375, 47.1990441594435]]",N/A
N/A,,"[[19.37713623046875, 47.1990441594435], [19.35516357421875, 47.1990441594435], [19.36065673828125, 47.21024002736212], [19.37164306640625, 47.21024002736212], [19.37713623046875, 47.1990441594435]]",N/A
N/A,,"[[17.29522705078125, 47.27363864888471], [17.31719970703125, 47.2512713278804], [17.31170654296875, 47.2326246746388], [17.32269287109375, 47.2288945564232], [17.32269287109375, 47.206508333934664], [17.27874755859375, 47.21024002736212], [17.28973388671875, 47.22516417567894], [17.25677490234375, 47.24381345414034], [17.25677490234375, 47.2699114183074], [17.27874755859375, 47.27736561696565], [17.29522705078125, 47.27363864888471]]",N/A
N/A,,"[[18.67950439453125, 47.22143353240335], [18.65753173828125, 47.206508333934664], [18.63555908203125, 47.21024002736212], [18.66851806640625, 47.2288945564232], [18.67950439453125, 47.22143353240335]]",N/A
N/A,,"[[18.84429931640625, 47.22143353240335], [18.83331298828125, 47.206508333934664], [18.80584716796875, 47.22516417567894], [18.81134033203125, 47.23635453032841], [18.84429931640625, 47.22143353240335]]",N/A
N/A,,"[[19.32769775390625, 47.206508333934664], [19.32220458984375, 47.21770262659379], [19.33319091796875, 47.21770262659379], [19.32769775390625, 47.206508333934664]]",N/A
N/A,,"[[18.36639404296875, 47.22516417567894], [18.37188720703125, 47.21024002736212], [18.34442138671875, 47.21770262659379], [18.34442138671875, 47.2288945564232], [18.36639404296875, 47.22516417567894]]",N/A
N/A,"[[18.56414794921875, 47.2326246746388], [18.58062744140625, 47.23635453032841], [18.57513427734375, 47.24008412349468], [18.56414794921875, 47.2326246746388]]","[[18.62457275390625, 47.29972191317995], [18.61358642578125, 47.28109232255292], [18.63006591796875, 47.2699114183074], [18.64654541015625, 47.2699114183074], [18.61907958984375, 47.26245616965281], [18.61907958984375, 47.254999870980214], [18.63555908203125, 47.2512713278804], [18.63006591796875, 47.23635453032841], [18.60809326171875, 47.2326246746388], [18.60809326171875, 47.24381345414034], [18.59161376953125, 47.24381345414034], [18.58612060546875, 47.23635453032841], [18.60260009765625, 47.23635453032841], [18.60809326171875, 47.2288945564232], [18.59161376953125, 47.22516417567894], [18.58612060546875, 47.213971458247585], [18.55865478515625, 47.213971458247585], [18.55865478515625, 47.22516417567894], [18.54766845703125, 47.22516417567894], [18.52569580078125, 47.21024002736212], [18.48724365234375, 47.21024002736212], [18.48175048828125, 47.24754252226802], [18.49822998046875, 47.2587281515701], [18.52020263671875, 47.2587281515701], [18.53118896484375, 47.28109232255292], [18.58062744140625, 47.2922708643801], [18.58062744140625, 47.314620861074616], [18.62457275390625, 47.29972191317995]]",N/A
N/A,,"[[17.17987060546875, 47.22516417567894], [17.17987060546875, 47.213971458247585], [17.14141845703125, 47.21770262659379], [17.14691162109375, 47.2288945564232], [17.17987060546875, 47.22516417567894]]",N/A
N/A,,"[[19.16290283203125, 47.254999870980214], [19.19036865234375, 47.213971458247585], [19.17388916015625, 47.213971458247585], [19.17388916015625, 47.22143353240335], [19.14642333984375, 47.24008412349468], [19.12994384765625, 47.24008412349468], [19.11895751953125, 47.2587281515701], [19.10247802734375, 47.26245616965281], [19.11895751953125, 47.27736561696565], [19.16290283203125, 47.254999870980214]]",N/A
N/A,,"[[19.54742431640625, 47.2288945564232], [19.54742431640625, 47.22143353240335], [19.51995849609375, 47.21770262659379], [19.51995849609375, 47.2326246746388], [19.54742431640625, 47.2288945564232]]",N/A
N/A,,"[[19.01458740234375, 47.24381345414034], [18.99810791015625, 47.24008412349468], [18.99261474609375, 47.22516417567894], [18.97064208984375, 47.22143353240335], [18.99261474609375, 47.254999870980214], [19.00909423828125, 47.254999870980214], [19.01458740234375, 47.24381345414034]]",N/A
N/A,"[[17.22381591796875, 47.43366127871627], [17.21282958984375, 47.422512654357234], [17.21282958984375, 47.41136166853917], [17.22930908203125, 47.407644148484366], [17.24578857421875, 47.4262291248574], [17.24029541015625, 47.43366127871627], [17.22381591796875, 47.43366127871627]]","[[17.54241943359375, 47.5820839916191], [17.55889892578125, 47.56355410390805], [17.55889892578125, 47.545017659405715], [17.56988525390625, 47.54130958365684], [17.56439208984375, 47.533892645286556], [17.54791259765625, 47.533892645286556], [17.51495361328125, 47.55614031294337], [17.50396728515625, 47.533892645286556], [17.46551513671875, 47.537601245618134], [17.47100830078125, 47.5153457091302], [17.48748779296875, 47.51163553497824], [17.50946044921875, 47.4856569709591], [17.55889892578125, 47.4856569709591], [17.55889892578125, 47.47451936570434], [17.51495361328125, 47.45595144336994], [17.51495361328125, 47.441092383072515], [17.49847412109375, 47.441092383072515], [17.50946044921875, 47.45223707184019], [17.49847412109375, 47.46709298382174], [17.47100830078125, 47.45966555254151], [17.43255615234375, 47.4856569709591], [17.42706298828125, 47.51163553497824], [17.45452880859375, 47.50050343862716], [17.44354248046875, 47.522765270504436], [17.41607666015625, 47.51905562097127], [17.40509033203125, 47.526474657732706], [17.39410400390625, 47.45966555254151], [17.38311767578125, 47.45223707184019], [17.38861083984375, 47.437376962080776], [17.32818603515625, 47.43366127871627], [17.32818603515625, 47.4262291248574], [17.31719970703125, 47.4262291248574], [17.31719970703125, 47.39649001393343], [17.28973388671875, 47.403926366033716], [17.28424072265625, 47.392771444278026], [17.25128173828125, 47.37789454155521], [17.26776123046875, 47.37045451569318], [17.26226806640625, 47.34812813983328], [17.23480224609375, 47.34812813983328], [17.22930908203125, 47.34068391504695], [17.21282958984375, 47.34812813983328], [17.18536376953125, 47.34440615866211], [17.17987060546875, 47.32206876021351], [17.15789794921875, 47.32206876021351], [17.13592529296875, 47.33323864047347], [17.14141845703125, 47.31089651780721], [17.08099365234375, 47.27736561696565], [17.04803466796875, 47.28109232255292], [17.05902099609375, 47.27736561696565], [17.05902099609375, 47.26618392523099], [17.04254150390625, 47.26618392523099], [17.04254150390625, 47.2587281515701], [17.01507568359375, 47.24754252226802], [17.00958251953125, 47.22516417567894], [16.97113037109375, 47.2288945564232], [16.97113037109375, 47.24381345414034], [16.95465087890625, 47.24754252226802], [16.94915771484375, 47.26245616965281], [16.95465087890625, 47.2922708643801], [16.98211669921875, 47.31834494187581], [16.98760986328125, 47.34068391504695], [17.00958251953125, 47.35184985856321], [17.05352783203125, 47.41879592147271], [17.07550048828125, 47.415078926201005], [17.09197998046875, 47.422512654357234], [17.11395263671875, 47.41879592147271], [17.11395263671875, 47.41136166853917], [17.08099365234375, 47.403926366033716], [17.07550048828125, 47.3816141608568], [17.04254150390625, 47.38905261221538], [17.03155517578125, 47.35557131485476], [16.99859619140625, 47.32951560950957], [16.99310302734375, 47.30717191207083], [16.97662353515625, 47.29972191317995], [16.98760986328125, 47.28109232255292], [17.00408935546875, 47.28481876564928], [17.00408935546875, 47.295996520020026], [17.02606201171875, 47.314620861074616], [17.05902099609375, 47.30717191207083], [17.04803466796875, 47.325792316090514], [17.07000732421875, 47.325792316090514], [17.06451416015625, 47.34440615866211], [17.08099365234375, 47.33696140898502], [17.09197998046875, 47.34068391504695], [17.09197998046875, 47.34812813983328], [17.07550048828125, 47.35184985856321], [17.07550048828125, 47.37417465983495], [17.09197998046875, 47.37417465983495], [17.09197998046875, 47.36673410912715], [17.10845947265625, 47.363013440133926], [17.11395263671875, 47.37417465983495], [17.16339111328125, 47.385333517742595], [17.16339111328125, 47.40020832118435], [17.17987060546875, 47.407644148484366], [17.19085693359375, 47.43366127871627], [17.15789794921875, 47.42994533297613], [17.13043212890625, 47.437376962080776], [17.13043212890625, 47.44852243794932], [17.14691162109375, 47.44852243794932], [17.16339111328125, 47.46709298382174], [17.18536376953125, 47.46709298382174], [17.18536376953125, 47.45223707184019], [17.16888427734375, 47.44852243794932], [17.16888427734375, 47.441092383072515], [17.20184326171875, 47.44480754169436], [17.25128173828125, 47.437376962080776], [17.27325439453125, 47.441092383072515], [17.28424072265625, 47.45223707184019], [17.30072021484375, 47.45223707184019], [17.32818603515625, 47.437376962080776], [17.35565185546875, 47.44480754169436], [17.37762451171875, 47.45966555254151], [17.37213134765625, 47.504214399729676], [17.39410400390625, 47.5079250985124], [17.38311767578125, 47.533892645286556], [17.41058349609375, 47.578378538601925], [17.42156982421875, 47.5820839916191], [17.42156982421875, 47.55984733956308], [17.40509033203125, 47.545017659405715], [17.40509033203125, 47.533892645286556], [17.41607666015625, 47.530183782659066], [17.44903564453125, 47.57096684578613], [17.48748779296875, 47.56355410390805], [17.48199462890625, 47.5820839916191], [17.50946044921875, 47.5820839916191], [17.51495361328125, 47.58949411088739], [17.54241943359375, 47.5820839916191]]",N/A
N/A,,"[[18.95416259765625, 47.24008412349468], [18.89373779296875, 47.2288945564232], [18.91571044921875, 47.24754252226802], [18.92669677734375, 47.28481876564928], [18.93768310546875, 47.28481876564928], [18.95416259765625, 47.24008412349468]]",N/A
N/A,,"[[18.36090087890625, 47.2326246746388], [18.34991455078125, 47.2326246746388], [18.34442138671875, 47.24754252226802], [18.36090087890625, 47.2326246746388]]",N/A
N/A,,"[[17.22930908203125, 47.24008412349468], [17.19635009765625, 47.2512713278804], [17.19085693359375, 47.2699114183074], [17.20184326171875, 47.27736561696565], [17.21832275390625, 47.27736561696565], [17.22930908203125, 47.24008412349468]]",N/A
N/A,,"[[19.33868408203125, 47.24008412349468], [19.32769775390625, 47.24008412349468], [19.32769775390625, 47.24754252226802], [19.33868408203125, 47.24754252226802], [19.33868408203125, 47.24008412349468]]",N/A
N/A,,"[[18.80035400390625, 47.26245616965281], [18.80035400390625, 47.24754252226802], [18.77288818359375, 47.26245616965281], [18.77838134765625, 47.27736561696565], [18.80035400390625, 47.26245616965281]]",N/A
N/A,,"[[19.59136962890625, 47.27363864888471], [19.58038330078125, 47.24754252226802], [19.55291748046875, 47.2512713278804], [19.56390380859375, 47.28109232255292], [19.59136962890625, 47.27363864888471]]",N/A
N/A,,"[[18.45977783203125, 47.26245616965281], [18.47625732421875, 47.26245616965281], [18.47625732421875, 47.254999870980214], [18.45977783203125, 47.2512713278804], [18.43231201171875, 47.28109232255292], [18.44329833984375, 47.28109232255292], [18.45977783203125, 47.26245616965281]]",N/A
N/A,,"[[19.04205322265625, 47.2512713278804], [19.02557373046875, 47.2512713278804], [19.02557373046875, 47.26245616965281], [19.04205322265625, 47.2512713278804]]",N/A
N/A,,"[[19.20135498046875, 47.254999870980214], [19.19036865234375, 47.254999870980214], [19.19036865234375, 47.26618392523099], [19.20135498046875, 47.26618392523099], [19.20135498046875, 47.254999870980214]]",N/A
N/A,,"[[18.34442138671875, 47.26245616965281], [18.32794189453125, 47.26245616965281], [18.33343505859375, 47.28109232255292], [18.35540771484375, 47.28109232255292], [18.34442138671875, 47.26245616965281]]",N/A
N/A,,"[[19.62432861328125, 47.27363864888471], [19.61334228515625, 47.28481876564928], [19.62432861328125, 47.28481876564928], [19.62432861328125, 47.27363864888471]]",N/A
N/A,,"[[19.02557373046875, 47.30717191207083], [19.00909423828125, 47.27736561696565], [18.97064208984375, 47.2922708643801], [18.99810791015625, 47.31089651780721], [19.02557373046875, 47.30717191207083]]",N/A
N/A,,"[[17.48199462890625, 47.28109232255292], [17.46551513671875, 47.28109232255292], [17.46551513671875, 47.28854494625742], [17.48199462890625, 47.28854494625742], [17.48199462890625, 47.28109232255292]]",N/A
N/A,,"[[19.56939697265625, 47.34812813983328], [19.58587646484375, 47.34812813983328], [19.59136962890625, 47.35929250871072], [19.60235595703125, 47.35929250871072], [19.60235595703125, 47.34068391504695], [19.61334228515625, 47.34812813983328], [19.63531494140625, 47.34068391504695], [19.64630126953125, 47.35557131485476], [19.66278076171875, 47.35929250871072], [19.65179443359375, 47.32206876021351], [19.66278076171875, 47.32206876021351], [19.67376708984375, 47.30717191207083], [19.64630126953125, 47.29972191317995], [19.66827392578125, 47.295996520020026], [19.68475341796875, 47.28109232255292], [19.63531494140625, 47.28109232255292], [19.62432861328125, 47.295996520020026], [19.58038330078125, 47.295996520020026], [19.56390380859375, 47.31089651780721], [19.56390380859375, 47.325792316090514], [19.58038330078125, 47.32951560950957], [19.59136962890625, 47.314620861074616], [19.61334228515625, 47.314620861074616], [19.62982177734375, 47.31834494187581], [19.62982177734375, 47.32951560950957], [19.60784912109375, 47.33696140898502], [19.60784912109375, 47.32206876021351], [19.59686279296875, 47.32206876021351], [19.59136962890625, 47.33323864047347], [19.55841064453125, 47.33696140898502], [19.55291748046875, 47.35557131485476], [19.56939697265625, 47.36673410912715], [19.58587646484375, 47.36673410912715], [19.56939697265625, 47.34812813983328]]",N/A
N/A,,"[[18.48175048828125, 47.28481876564928], [18.47076416015625, 47.28481876564928], [18.47076416015625, 47.2922708643801], [18.48175048828125, 47.2922708643801], [18.48175048828125, 47.28481876564928]]",N/A
N/A,,"[[19.06402587890625, 47.29972191317995], [19.04205322265625, 47.28481876564928], [19.03656005859375, 47.30717191207083], [19.05303955078125, 47.31089651780721], [19.06402587890625, 47.31089651780721], [19.06402587890625, 47.29972191317995]]",N/A
N/A,,"[[19.12994384765625, 47.30717191207083], [19.11895751953125, 47.28481876564928], [19.09698486328125, 47.28854494625742], [19.09698486328125, 47.314620861074616], [19.12994384765625, 47.30717191207083]]",N/A
N/A,,"[[18.54217529296875, 47.31089651780721], [18.53668212890625, 47.295996520020026], [18.52020263671875, 47.30344704386266], [18.53118896484375, 47.314620861074616], [18.54217529296875, 47.31089651780721]]",N/A
N/A,,"[[18.83880615234375, 47.314620861074616], [18.83880615234375, 47.295996520020026], [18.81683349609375, 47.29972191317995], [18.82232666015625, 47.31834494187581], [18.83880615234375, 47.314620861074616]]",N/A
N/A,,"[[19.50347900390625, 47.32206876021351], [19.51995849609375, 47.32206876021351], [19.53094482421875, 47.30717191207083], [19.54742431640625, 47.30717191207083], [19.55291748046875, 47.295996520020026], [19.52545166015625, 47.295996520020026], [19.48699951171875, 47.33323864047347], [19.50347900390625, 47.32206876021351]]",N/A
N/A,,"[[18.41583251953125, 47.31089651780721], [18.42132568359375, 47.29972191317995], [18.35540771484375, 47.29972191317995], [18.34442138671875, 47.30717191207083], [18.35540771484375, 47.31834494187581], [18.41583251953125, 47.31089651780721]]",N/A
N/A,,"[[18.91021728515625, 47.29972191317995], [18.89923095703125, 47.31089651780721], [18.91021728515625, 47.31089651780721], [18.91021728515625, 47.29972191317995]]",N/A
